hhvehs,hh_county,hhincome_thousands,hhexpfac
0.0,Kitsap,90000.0,53.0
0.0,Kitsap,100000.0,86.0
0.0,Kitsap,110000.0,39.0
0.0,Kitsap,120000.0,23.0
0.0,Kitsap,130000.0,27.0
0.0,Kitsap,140000.0,22.0
0.0,Kitsap,150000.0,16.0
0.0,Kitsap,160000.0,13.0
0.0,Kitsap,170000.0,5.0
0.0,Kitsap,180000.0,9.0
0.0,Kitsap,190000.0,7.0
0.0,Kitsap,200000.0,4.0
0.0,Kitsap,210000.0,4.0
0.0,Kitsap,220000.0,2.0
0.0,Kitsap,230000.0,3.0
0.0,Kitsap,250000.0,2.0
0.0,Kitsap,260000.0,5.0
0.0,Kitsap,270000.0,2.0
0.0,Kitsap,290000.0,1.0
0.0,Kitsap,300000.0,2.0
0.0,Kitsap,320000.0,1.0
0.0,Kitsap,470000.0,2.0
0.0,Kitsap,480000.0,1.0
0.0,Kitsap,680000.0,1.0
0.0,Kitsap,750000.0,1.0
0.0,Pierce,0.0,2867.0
0.0,Pierce,10000.0,6689.0
0.0,Pierce,20000.0,3876.0
0.0,Pierce,30000.0,2832.0
0.0,Pierce,40000.0,3398.0
0.0,Pierce,50000.0,1736.0
0.0,Pierce,60000.0,1132.0
0.0,Pierce,70000.0,776.0
0.0,Pierce,80000.0,460.0
0.0,Pierce,90000.0,240.0
0.0,Pierce,100000.0,261.0
0.0,Pierce,110000.0,202.0
0.0,Pierce,120000.0,184.0
0.0,Pierce,130000.0,109.0
0.0,Pierce,140000.0,96.0
0.0,Pierce,150000.0,74.0
0.0,Pierce,160000.0,74.0
0.0,Pierce,170000.0,33.0
0.0,Pierce,180000.0,27.0
0.0,Pierce,190000.0,17.0
0.0,Pierce,200000.0,34.0
0.0,Pierce,210000.0,15.0
0.0,Pierce,220000.0,26.0
0.0,Pierce,230000.0,12.0
0.0,Pierce,240000.0,6.0
0.0,Pierce,250000.0,18.0
0.0,Pierce,260000.0,13.0
0.0,Pierce,270000.0,4.0
0.0,Pierce,280000.0,11.0
0.0,Pierce,290000.0,6.0
0.0,Pierce,300000.0,5.0
0.0,Pierce,310000.0,2.0
0.0,Pierce,320000.0,1.0
0.0,Pierce,330000.0,1.0
0.0,Pierce,340000.0,1.0
0.0,Pierce,350000.0,2.0
0.0,Pierce,360000.0,1.0
0.0,Pierce,370000.0,1.0
0.0,Pierce,380000.0,1.0
0.0,Pierce,390000.0,1.0
0.0,Pierce,410000.0,4.0
0.0,Pierce,430000.0,5.0
0.0,Pierce,440000.0,11.0
0.0,Pierce,460000.0,3.0
0.0,Pierce,470000.0,7.0
0.0,Pierce,480000.0,2.0
0.0,Pierce,490000.0,4.0
0.0,Pierce,550000.0,4.0
0.0,Pierce,620000.0,1.0
0.0,Pierce,650000.0,1.0
0.0,Pierce,670000.0,1.0
0.0,Pierce,700000.0,1.0
0.0,Pierce,940000.0,2.0
0.0,Snohomish,-10000.0,10.0
0.0,Snohomish,0.0,2693.0
0.0,Snohomish,10000.0,4870.0
0.0,Snohomish,20000.0,3027.0
0.0,Snohomish,30000.0,2409.0
0.0,Snohomish,40000.0,2587.0
0.0,Snohomish,50000.0,1430.0
0.0,Snohomish,60000.0,967.0
0.0,Snohomish,70000.0,804.0
0.0,Snohomish,80000.0,442.0
0.0,Snohomish,90000.0,337.0
0.0,Snohomish,100000.0,266.0
0.0,Snohomish,110000.0,144.0
0.0,Snohomish,120000.0,171.0
0.0,Snohomish,130000.0,130.0
0.0,Snohomish,140000.0,130.0
0.0,Snohomish,150000.0,73.0
0.0,Snohomish,160000.0,78.0
0.0,Snohomish,170000.0,37.0
0.0,Snohomish,180000.0,53.0
0.0,Snohomish,190000.0,17.0
0.0,Snohomish,200000.0,39.0
0.0,Snohomish,210000.0,33.0
0.0,Snohomish,220000.0,41.0
0.0,Snohomish,230000.0,19.0
0.0,Snohomish,240000.0,11.0
0.0,Snohomish,250000.0,9.0
0.0,Snohomish,260000.0,7.0
0.0,Snohomish,270000.0,10.0
0.0,Snohomish,280000.0,4.0
0.0,Snohomish,290000.0,9.0
0.0,Snohomish,300000.0,7.0
0.0,Snohomish,310000.0,4.0
0.0,Snohomish,330000.0,3.0
0.0,Snohomish,340000.0,1.0
0.0,Snohomish,350000.0,2.0
0.0,Snohomish,360000.0,2.0
0.0,Snohomish,380000.0,4.0
0.0,Snohomish,390000.0,3.0
0.0,Snohomish,410000.0,1.0
0.0,Snohomish,420000.0,5.0
0.0,Snohomish,430000.0,4.0
0.0,Snohomish,440000.0,6.0
0.0,Snohomish,450000.0,1.0
0.0,Snohomish,460000.0,2.0
0.0,Snohomish,470000.0,30.0
0.0,Snohomish,480000.0,3.0
0.0,Snohomish,500000.0,3.0
0.0,Snohomish,530000.0,1.0
0.0,Snohomish,560000.0,1.0
0.0,Snohomish,590000.0,1.0
0.0,Snohomish,620000.0,1.0
0.0,Snohomish,630000.0,1.0
0.0,Snohomish,680000.0,1.0
0.0,Snohomish,740000.0,1.0
0.0,Snohomish,880000.0,1.0
0.0,Snohomish,990000.0,2.0
1.0,King,-10000.0,4.0
1.0,King,0.0,10989.0
1.0,King,10000.0,21985.0
1.0,King,20000.0,33926.0
1.0,King,30000.0,29672.0
1.0,King,40000.0,35942.0
1.0,King,50000.0,26470.0
1.0,King,60000.0,28823.0
1.0,King,70000.0,20155.0
1.0,King,80000.0,18838.0
1.0,King,90000.0,12972.0
1.0,King,100000.0,14507.0
1.0,King,110000.0,10596.0
1.0,King,120000.0,12646.0
1.0,King,130000.0,7091.0
1.0,King,140000.0,8006.0
1.0,King,150000.0,5285.0
1.0,King,160000.0,5483.0
1.0,King,170000.0,3066.0
1.0,King,180000.0,3244.0
1.0,King,190000.0,1654.0
1.0,King,200000.0,3064.0
1.0,King,210000.0,2146.0
1.0,King,220000.0,2149.0
1.0,King,230000.0,1275.0
1.0,King,240000.0,1748.0
1.0,King,250000.0,1335.0
1.0,King,260000.0,916.0
1.0,King,270000.0,749.0
1.0,King,280000.0,702.0
1.0,King,290000.0,670.0
1.0,King,300000.0,561.0
1.0,King,310000.0,206.0
1.0,King,320000.0,255.0
1.0,King,330000.0,272.0
1.0,King,340000.0,150.0
1.0,King,350000.0,270.0
1.0,King,360000.0,220.0
1.0,King,370000.0,94.0
1.0,King,380000.0,204.0
1.0,King,390000.0,521.0
1.0,King,400000.0,208.0
1.0,King,410000.0,466.0
1.0,King,420000.0,485.0
1.0,King,430000.0,194.0
1.0,King,440000.0,838.0
1.0,King,450000.0,209.0
1.0,King,460000.0,212.0
1.0,King,470000.0,1540.0
1.0,King,480000.0,515.0
1.0,King,490000.0,359.0
1.0,King,500000.0,235.0
1.0,King,510000.0,136.0
1.0,King,520000.0,198.0
1.0,King,530000.0,102.0
1.0,King,540000.0,129.0
1.0,King,550000.0,85.0
1.0,King,560000.0,140.0
1.0,King,570000.0,68.0
1.0,King,580000.0,111.0
1.0,King,590000.0,56.0
1.0,King,600000.0,52.0
1.0,King,610000.0,50.0
1.0,King,620000.0,146.0
1.0,King,630000.0,85.0
1.0,King,640000.0,65.0
1.0,King,650000.0,9.0
1.0,King,660000.0,2.0
1.0,King,670000.0,15.0
1.0,King,680000.0,82.0
1.0,King,690000.0,67.0
1.0,King,700000.0,68.0
1.0,King,710000.0,76.0
1.0,King,720000.0,74.0
1.0,King,740000.0,2.0
1.0,King,750000.0,18.0
1.0,King,770000.0,7.0
1.0,King,790000.0,49.0
1.0,King,800000.0,18.0
1.0,King,820000.0,29.0
1.0,King,830000.0,4.0
1.0,King,840000.0,25.0
1.0,King,850000.0,10.0
1.0,King,860000.0,1.0
1.0,King,880000.0,48.0
1.0,King,890000.0,5.0
1.0,King,900000.0,3.0
1.0,King,930000.0,8.0
1.0,King,940000.0,12.0
1.0,King,950000.0,15.0
1.0,King,960000.0,31.0
1.0,King,990000.0,2.0
1.0,King,1020000.0,2.0
1.0,King,1070000.0,3.0
1.0,Kitsap,-10000.0,39.0
1.0,Kitsap,0.0,1709.0
1.0,Kitsap,10000.0,3668.0
1.0,Kitsap,20000.0,5089.0
1.0,Kitsap,30000.0,4027.0
1.0,Kitsap,40000.0,4381.0
1.0,Kitsap,50000.0,3305.0
1.0,Kitsap,60000.0,3004.0
1.0,Kitsap,70000.0,1852.0
1.0,Kitsap,80000.0,1902.0
1.0,Kitsap,90000.0,833.0
1.0,Kitsap,100000.0,1066.0
1.0,Kitsap,110000.0,797.0
1.0,Kitsap,120000.0,592.0
1.0,Kitsap,130000.0,361.0
1.0,Kitsap,140000.0,255.0
1.0,Kitsap,150000.0,201.0
1.0,Kitsap,160000.0,224.0
1.0,Kitsap,170000.0,70.0
1.0,Kitsap,180000.0,108.0
1.0,Kitsap,190000.0,77.0
1.0,Kitsap,200000.0,103.0
1.0,Kitsap,210000.0,53.0
1.0,Kitsap,220000.0,59.0
1.0,Kitsap,230000.0,28.0
1.0,Kitsap,240000.0,46.0
1.0,Kitsap,250000.0,21.0
1.0,Kitsap,260000.0,54.0
1.0,Kitsap,270000.0,10.0
1.0,Kitsap,280000.0,28.0
1.0,Kitsap,290000.0,34.0
1.0,Kitsap,300000.0,10.0
1.0,Kitsap,310000.0,41.0
1.0,Kitsap,320000.0,18.0
1.0,Kitsap,330000.0,14.0
1.0,Kitsap,340000.0,6.0
1.0,Kitsap,350000.0,14.0
1.0,Kitsap,360000.0,1.0
1.0,Kitsap,370000.0,5.0
1.0,Kitsap,380000.0,4.0
1.0,Kitsap,390000.0,10.0
1.0,Kitsap,410000.0,3.0
1.0,Kitsap,420000.0,4.0
1.0,Kitsap,430000.0,6.0
1.0,Kitsap,440000.0,20.0
1.0,Kitsap,450000.0,6.0
1.0,Kitsap,460000.0,7.0
1.0,Kitsap,470000.0,34.0
1.0,Kitsap,480000.0,21.0
1.0,Kitsap,490000.0,5.0
1.0,Kitsap,500000.0,6.0
1.0,Kitsap,510000.0,3.0
1.0,Kitsap,520000.0,2.0
1.0,Kitsap,540000.0,3.0
1.0,Kitsap,560000.0,1.0
1.0,Kitsap,590000.0,2.0
1.0,Kitsap,620000.0,2.0
1.0,Kitsap,720000.0,1.0
1.0,Kitsap,790000.0,2.0
1.0,Kitsap,850000.0,1.0
1.0,Kitsap,880000.0,1.0
1.0,Kitsap,940000.0,1.0
1.0,Kitsap,1170000.0,1.0
1.0,Pierce,0.0,4586.0
1.0,Pierce,10000.0,11730.0
1.0,Pierce,20000.0,15819.0
1.0,Pierce,30000.0,12970.0
1.0,Pierce,40000.0,16494.0
1.0,Pierce,50000.0,10587.0
1.0,Pierce,60000.0,9754.0
1.0,Pierce,70000.0,7246.0
1.0,Pierce,80000.0,6054.0
1.0,Pierce,90000.0,3157.0
1.0,Pierce,100000.0,3329.0
1.0,Pierce,110000.0,2394.0
1.0,Pierce,120000.0,2355.0
1.0,Pierce,130000.0,1191.0
1.0,Pierce,140000.0,1094.0
1.0,Pierce,150000.0,766.0
1.0,Pierce,160000.0,600.0
1.0,Pierce,170000.0,392.0
1.0,Pierce,180000.0,311.0
1.0,Pierce,190000.0,221.0
1.0,Pierce,200000.0,288.0
1.0,Pierce,210000.0,173.0
1.0,Pierce,220000.0,282.0
1.0,Pierce,230000.0,211.0
1.0,Pierce,240000.0,101.0
1.0,Pierce,250000.0,155.0
1.0,Pierce,260000.0,145.0
1.0,Pierce,270000.0,71.0
1.0,Pierce,280000.0,120.0
1.0,Pierce,290000.0,30.0
1.0,Pierce,300000.0,79.0
1.0,Pierce,310000.0,16.0
1.0,Pierce,320000.0,13.0
1.0,Pierce,330000.0,23.0
1.0,Pierce,340000.0,14.0
1.0,Pierce,350000.0,25.0
1.0,Pierce,360000.0,16.0
1.0,Pierce,370000.0,8.0
1.0,Pierce,380000.0,34.0
1.0,Pierce,390000.0,13.0
1.0,Pierce,400000.0,21.0
1.0,Pierce,410000.0,55.0
1.0,Pierce,420000.0,36.0
1.0,Pierce,430000.0,35.0
1.0,Pierce,440000.0,318.0
1.0,Pierce,450000.0,12.0
1.0,Pierce,460000.0,39.0
1.0,Pierce,470000.0,163.0
1.0,Pierce,480000.0,39.0
1.0,Pierce,490000.0,44.0
1.0,Pierce,500000.0,14.0
1.0,Pierce,510000.0,16.0
1.0,Pierce,520000.0,1.0
1.0,Pierce,530000.0,3.0
1.0,Pierce,540000.0,7.0
1.0,Pierce,550000.0,18.0
1.0,Pierce,560000.0,6.0
1.0,Pierce,570000.0,2.0
1.0,Pierce,580000.0,3.0
1.0,Pierce,590000.0,2.0
1.0,Pierce,600000.0,1.0
1.0,Pierce,620000.0,3.0
1.0,Pierce,630000.0,12.0
1.0,Pierce,640000.0,3.0
1.0,Pierce,650000.0,3.0
1.0,Pierce,670000.0,5.0
1.0,Pierce,680000.0,10.0
1.0,Pierce,690000.0,3.0
1.0,Pierce,700000.0,13.0
1.0,Pierce,710000.0,1.0
1.0,Pierce,720000.0,3.0
1.0,Pierce,770000.0,3.0
1.0,Pierce,820000.0,2.0
1.0,Pierce,910000.0,3.0
1.0,Pierce,940000.0,30.0
1.0,Snohomish,-10000.0,47.0
1.0,Snohomish,0.0,4312.0
1.0,Snohomish,10000.0,8194.0
1.0,Snohomish,20000.0,12182.0
1.0,Snohomish,30000.0,10134.0
1.0,Snohomish,40000.0,11945.0
1.0,Snohomish,50000.0,9026.0
1.0,Snohomish,60000.0,8685.0
1.0,Snohomish,70000.0,7275.0
1.0,Snohomish,80000.0,5251.0
1.0,Snohomish,90000.0,3633.0
1.0,Snohomish,100000.0,3202.0
1.0,Snohomish,110000.0,2060.0
1.0,Snohomish,120000.0,2344.0
1.0,Snohomish,130000.0,1855.0
1.0,Snohomish,140000.0,1750.0
1.0,Snohomish,150000.0,1183.0
1.0,Snohomish,160000.0,1022.0
1.0,Snohomish,170000.0,604.0
1.0,Snohomish,180000.0,544.0
1.0,Snohomish,190000.0,279.0
1.0,Snohomish,200000.0,389.0
1.0,Snohomish,210000.0,461.0
1.0,Snohomish,220000.0,358.0
1.0,Snohomish,230000.0,204.0
1.0,Snohomish,240000.0,187.0
1.0,Snohomish,250000.0,119.0
1.0,Snohomish,260000.0,168.0
1.0,Snohomish,270000.0,129.0
1.0,Snohomish,280000.0,69.0
1.0,Snohomish,290000.0,109.0
1.0,Snohomish,300000.0,84.0
1.0,Snohomish,310000.0,62.0
1.0,Snohomish,320000.0,43.0
1.0,Snohomish,330000.0,29.0
1.0,Snohomish,340000.0,18.0
1.0,Snohomish,350000.0,13.0
1.0,Snohomish,360000.0,68.0
1.0,Snohomish,370000.0,35.0
1.0,Snohomish,380000.0,72.0
1.0,Snohomish,390000.0,54.0
1.0,Snohomish,400000.0,7.0
1.0,Snohomish,410000.0,57.0
1.0,Snohomish,420000.0,22.0
1.0,Snohomish,430000.0,29.0
1.0,Snohomish,440000.0,173.0
1.0,Snohomish,450000.0,64.0
1.0,Snohomish,460000.0,4.0
1.0,Snohomish,470000.0,283.0
1.0,Snohomish,480000.0,75.0
1.0,Snohomish,490000.0,15.0
1.0,Snohomish,500000.0,31.0
1.0,Snohomish,510000.0,18.0
1.0,Snohomish,520000.0,17.0
1.0,Snohomish,530000.0,18.0
1.0,Snohomish,540000.0,12.0
1.0,Snohomish,560000.0,5.0
1.0,Snohomish,570000.0,3.0
1.0,Snohomish,580000.0,1.0
1.0,Snohomish,590000.0,27.0
1.0,Snohomish,600000.0,1.0
1.0,Snohomish,620000.0,14.0
1.0,Snohomish,630000.0,11.0
1.0,Snohomish,640000.0,1.0
1.0,Snohomish,650000.0,2.0
1.0,Snohomish,680000.0,1.0
1.0,Snohomish,690000.0,2.0
1.0,Snohomish,700000.0,1.0
1.0,Snohomish,710000.0,2.0
1.0,Snohomish,720000.0,5.0
1.0,Snohomish,810000.0,4.0
1.0,Snohomish,820000.0,1.0
1.0,Snohomish,850000.0,1.0
1.0,Snohomish,880000.0,5.0
1.0,Snohomish,960000.0,1.0
1.0,Snohomish,990000.0,1.0
2.0,King,-10000.0,1.0
2.0,King,0.0,1879.0
2.0,King,10000.0,4146.0
2.0,King,20000.0,11369.0
2.0,King,30000.0,12477.0
2.0,King,40000.0,17624.0
2.0,King,50000.0,19452.0
2.0,King,60000.0,21626.0
2.0,King,70000.0,20564.0
2.0,King,80000.0,22587.0
2.0,King,90000.0,17669.0
2.0,King,100000.0,22929.0
2.0,King,110000.0,18401.0
2.0,King,120000.0,21361.0
2.0,King,130000.0,15665.0
2.0,King,140000.0,15413.0
2.0,King,150000.0,11499.0
2.0,King,160000.0,13995.0
2.0,King,170000.0,8182.0
2.0,King,180000.0,9299.0
2.0,King,190000.0,5570.0
2.0,King,200000.0,8057.0
2.0,King,210000.0,5461.0
2.0,King,220000.0,5365.0
2.0,King,230000.0,3517.0
2.0,King,240000.0,4732.0
2.0,King,250000.0,3332.0
2.0,King,260000.0,2638.0
2.0,King,270000.0,2030.0
2.0,King,280000.0,1926.0
2.0,King,290000.0,1930.0
2.0,King,300000.0,1852.0
2.0,King,310000.0,913.0
2.0,King,320000.0,1038.0
2.0,King,330000.0,915.0
2.0,King,340000.0,547.0
2.0,King,350000.0,820.0
2.0,King,360000.0,795.0
2.0,King,370000.0,400.0
2.0,King,380000.0,280.0
2.0,King,390000.0,1127.0
2.0,King,400000.0,648.0
2.0,King,410000.0,1244.0
2.0,King,420000.0,983.0
2.0,King,430000.0,855.0
2.0,King,440000.0,1444.0
2.0,King,450000.0,660.0
2.0,King,460000.0,687.0
2.0,King,470000.0,2436.0
2.0,King,480000.0,1412.0
2.0,King,490000.0,899.0
2.0,King,500000.0,944.0
2.0,King,510000.0,546.0
2.0,King,520000.0,593.0
2.0,King,530000.0,278.0
2.0,King,540000.0,668.0
2.0,King,550000.0,354.0
2.0,King,560000.0,497.0
2.0,King,570000.0,370.0
2.0,King,580000.0,358.0
2.0,King,590000.0,243.0
2.0,King,600000.0,258.0
2.0,King,610000.0,252.0
2.0,King,620000.0,284.0
2.0,King,630000.0,323.0
2.0,King,640000.0,181.0
2.0,King,650000.0,56.0
2.0,King,660000.0,33.0
2.0,King,670000.0,100.0
2.0,King,680000.0,318.0
2.0,King,690000.0,300.0
2.0,King,700000.0,297.0
2.0,King,710000.0,155.0
2.0,King,720000.0,181.0
2.0,King,740000.0,23.0
2.0,King,750000.0,71.0
2.0,King,770000.0,60.0
2.0,King,790000.0,207.0
2.0,King,800000.0,73.0
2.0,King,810000.0,15.0
2.0,King,820000.0,110.0
2.0,King,830000.0,52.0
2.0,King,840000.0,99.0
2.0,King,850000.0,3.0
2.0,King,860000.0,11.0
2.0,King,880000.0,206.0
2.0,King,890000.0,25.0
2.0,King,900000.0,9.0
2.0,King,910000.0,3.0
2.0,King,930000.0,30.0
2.0,King,940000.0,125.0
2.0,King,950000.0,107.0
2.0,King,960000.0,130.0
2.0,King,990000.0,18.0
2.0,King,1020000.0,7.0
2.0,King,1050000.0,17.0
2.0,King,1070000.0,51.0
2.0,King,1290000.0,2.0
2.0,Kitsap,-10000.0,8.0
2.0,Kitsap,0.0,298.0
2.0,Kitsap,10000.0,778.0
2.0,Kitsap,20000.0,1698.0
2.0,Kitsap,30000.0,2175.0
2.0,Kitsap,40000.0,3245.0
2.0,Kitsap,50000.0,3787.0
2.0,Kitsap,60000.0,4097.0
2.0,Kitsap,70000.0,3059.0
2.0,Kitsap,80000.0,3212.0
2.0,Kitsap,90000.0,3197.0
2.0,Kitsap,100000.0,4084.0
2.0,Kitsap,110000.0,2746.0
2.0,Kitsap,120000.0,2237.0
2.0,Kitsap,130000.0,1553.0
2.0,Kitsap,140000.0,1596.0
2.0,Kitsap,150000.0,1462.0
2.0,Kitsap,160000.0,1005.0
2.0,Kitsap,170000.0,466.0
2.0,Kitsap,180000.0,682.0
2.0,Kitsap,190000.0,610.0
2.0,Kitsap,200000.0,496.0
2.0,Kitsap,210000.0,352.0
2.0,Kitsap,220000.0,318.0
2.0,Kitsap,230000.0,160.0
2.0,Kitsap,240000.0,275.0
2.0,Kitsap,250000.0,158.0
2.0,Kitsap,260000.0,243.0
2.0,Kitsap,270000.0,50.0
2.0,Kitsap,280000.0,147.0
2.0,Kitsap,290000.0,149.0
2.0,Kitsap,300000.0,80.0
2.0,Kitsap,310000.0,91.0
2.0,Kitsap,320000.0,133.0
2.0,Kitsap,330000.0,71.0
2.0,Kitsap,340000.0,46.0
2.0,Kitsap,350000.0,62.0
2.0,Kitsap,360000.0,14.0
2.0,Kitsap,370000.0,38.0
2.0,Kitsap,380000.0,14.0
2.0,Kitsap,390000.0,86.0
2.0,Kitsap,400000.0,7.0
2.0,Kitsap,410000.0,21.0
2.0,Kitsap,420000.0,42.0
2.0,Kitsap,430000.0,26.0
2.0,Kitsap,440000.0,56.0
2.0,Kitsap,450000.0,41.0
2.0,Kitsap,460000.0,75.0
2.0,Kitsap,470000.0,155.0
2.0,Kitsap,480000.0,89.0
2.0,Kitsap,490000.0,33.0
2.0,Kitsap,500000.0,34.0
2.0,Kitsap,510000.0,17.0
2.0,Kitsap,520000.0,13.0
2.0,Kitsap,530000.0,4.0
2.0,Kitsap,540000.0,40.0
2.0,Kitsap,550000.0,2.0
2.0,Kitsap,560000.0,16.0
2.0,Kitsap,570000.0,4.0
2.0,Kitsap,580000.0,5.0
2.0,Kitsap,590000.0,7.0
2.0,Kitsap,600000.0,6.0
2.0,Kitsap,620000.0,23.0
2.0,Kitsap,630000.0,5.0
2.0,Kitsap,640000.0,3.0
2.0,Kitsap,680000.0,3.0
2.0,Kitsap,720000.0,2.0
2.0,Kitsap,790000.0,21.0
2.0,Kitsap,800000.0,1.0
2.0,Kitsap,840000.0,1.0
2.0,Kitsap,880000.0,2.0
2.0,Kitsap,950000.0,1.0
2.0,Kitsap,990000.0,1.0
2.0,Kitsap,1070000.0,1.0
2.0,Kitsap,1170000.0,15.0
2.0,Pierce,0.0,1023.0
2.0,Pierce,10000.0,2185.0
2.0,Pierce,20000.0,7099.0
2.0,Pierce,30000.0,7523.0
2.0,Pierce,40000.0,10745.0
2.0,Pierce,50000.0,11630.0
2.0,Pierce,60000.0,11671.0
2.0,Pierce,70000.0,11708.0
2.0,Pierce,80000.0,12021.0
2.0,Pierce,90000.0,8406.0
2.0,Pierce,100000.0,10381.0
2.0,Pierce,110000.0,7407.0
2.0,Pierce,120000.0,7874.0
2.0,Pierce,130000.0,5163.0
2.0,Pierce,140000.0,5439.0
2.0,Pierce,150000.0,3446.0
2.0,Pierce,160000.0,2955.0
2.0,Pierce,170000.0,2183.0
2.0,Pierce,180000.0,1704.0
2.0,Pierce,190000.0,1490.0
2.0,Pierce,200000.0,1475.0
2.0,Pierce,210000.0,833.0
2.0,Pierce,220000.0,1352.0
2.0,Pierce,230000.0,845.0
2.0,Pierce,240000.0,651.0
2.0,Pierce,250000.0,516.0
2.0,Pierce,260000.0,504.0
2.0,Pierce,270000.0,319.0
2.0,Pierce,280000.0,523.0
2.0,Pierce,290000.0,329.0
2.0,Pierce,300000.0,307.0
2.0,Pierce,310000.0,124.0
2.0,Pierce,320000.0,223.0
2.0,Pierce,330000.0,80.0
2.0,Pierce,340000.0,138.0
2.0,Pierce,350000.0,59.0
2.0,Pierce,360000.0,148.0
2.0,Pierce,370000.0,85.0
2.0,Pierce,380000.0,131.0
2.0,Pierce,390000.0,42.0
2.0,Pierce,400000.0,123.0
2.0,Pierce,410000.0,156.0
2.0,Pierce,420000.0,214.0
2.0,Pierce,430000.0,136.0
2.0,Pierce,440000.0,122.0
2.0,Pierce,450000.0,45.0
2.0,Pierce,460000.0,196.0
2.0,Pierce,470000.0,218.0
2.0,Pierce,480000.0,270.0
2.0,Pierce,490000.0,268.0
2.0,Pierce,500000.0,81.0
2.0,Pierce,510000.0,88.0
2.0,Pierce,520000.0,12.0
2.0,Pierce,530000.0,34.0
2.0,Pierce,540000.0,93.0
2.0,Pierce,550000.0,115.0
2.0,Pierce,560000.0,57.0
2.0,Pierce,570000.0,11.0
2.0,Pierce,580000.0,19.0
2.0,Pierce,590000.0,18.0
2.0,Pierce,600000.0,33.0
2.0,Pierce,610000.0,1.0
2.0,Pierce,620000.0,5.0
2.0,Pierce,630000.0,83.0
2.0,Pierce,640000.0,13.0
2.0,Pierce,650000.0,48.0
2.0,Pierce,660000.0,2.0
2.0,Pierce,670000.0,70.0
2.0,Pierce,680000.0,81.0
2.0,Pierce,690000.0,21.0
2.0,Pierce,700000.0,6.0
2.0,Pierce,710000.0,2.0
2.0,Pierce,720000.0,7.0
2.0,Pierce,740000.0,1.0
2.0,Pierce,750000.0,2.0
2.0,Pierce,790000.0,4.0
2.0,Pierce,800000.0,3.0
2.0,Pierce,810000.0,1.0
2.0,Pierce,820000.0,16.0
2.0,Pierce,830000.0,2.0
2.0,Pierce,840000.0,2.0
2.0,Pierce,880000.0,3.0
2.0,Pierce,910000.0,15.0
2.0,Pierce,940000.0,83.0
2.0,Pierce,1070000.0,2.0
2.0,Pierce,1170000.0,1.0
